time,pm2_5,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl
2023-01-13T03:00,97.6,141.6,23,73.4,10.4,3320,9.6,99,4.4,171,1014.3
2023-01-13T04:00,93.1,135,40,62.8,12.4,2822,10.6,96,5.6,165,1015.2
2023-01-13T05:00,85.4,125.3,62,50.3,16,2168,12,91,3.8,197,1015.7
2023-01-13T06:00,85.9,127.6,93,35.8,21.3,1462,13.5,84,2.6,214,1015.7
2023-01-13T07:00,89.6,134.1,120,25.8,25.6,1199,14.8,76,2.5,225,1014.9
2023-01-13T08:00,89.9,135.5,149,16.9,30.3,1070,15.9,69,3.1,225,1014
2023-01-13T09:00,90.1,135,166,16.6,34,1083,16.4,65,4.6,231,1013.6
2023-01-13T10:00,89.4,133.6,146,33.8,33.2,1260,16.5,64,6,237,1013.3
2023-01-13T11:00,86.4,128.5,109,60.7,30.4,1564,16.1,63,6.1,242,1013.2
2023-01-13T12:00,95.9,141.1,64,88.7,26.1,2007,13.8,75,8.7,300,1014.4
2023-01-13T13:00,101,148.1,45,94.6,23.1,2353,12,82,8.1,315,1015
2023-01-13T14:00,99.2,144.8,32,93.4,19.9,2723,10.9,87,8.9,320,1015.7
2023-01-13T15:00,99.2,144.8,20,88.4,16.5,3082,9.6,93,5.5,337,1016.3
2023-01-13T16:00,98.7,143.4,16,83.9,15.2,3194,9.5,95,4.1,322,1017.2
2023-01-13T17:00,96.6,140.6,17,77.6,14.9,3207,7.1,100,5.9,281,1017.5
2023-01-13T18:00,90.8,132.2,19,69,14.1,3064,7.1,98,6.2,280,1017.6
2023-01-13T19:00,85.2,123.9,19,64,13.1,2783,7.2,100,10.5,311,1017.5
2023-01-13T20:00,80.6,117.1,20,59.3,11.9,2384,7.4,99,8,333,1017.4
2023-01-13T21:00,76.1,110.6,22,51.5,10.4,1882,7.3,98,7.4,331,1017.3
2023-01-13T22:00,71.7,104.1,27,41.7,9.4,1566,7,98,8.8,341,1017.4
2023-01-13T23:00,67.5,98,35,30.1,8.6,1273,6.7,99,8.8,341,1017.5
2023-01-14T00:00,64.5,93.8,40,21.2,8.1,1067,7.7,99,10.1,325,1017.4
2023-01-14T01:00,63.3,92,33,25.4,8.1,1182,7.8,99,10,330,1017.9
2023-01-14T02:00,65,94.1,22,35.1,8.6,1448,8.1,99,8.7,336,1018.6
2023-01-14T03:00,68.5,99.2,20,43,9.9,1675,9.1,93,7.7,332,1019.3
2023-01-14T04:00,64.3,93.6,40,38.5,12.1,1587,10.6,84,7.4,317,1019.8
2023-01-14T05:00,64.3,93.4,71,29.4,15.1,1381,11.9,80,8.4,301,1020.4
2023-01-14T06:00,57.5,84.1,107,18.3,17.5,1114,13,76,9,299,1020.2
2023-01-14T07:00,52.5,76.8,126,12.4,16.8,958,14,71,9.2,301,1019.4
2023-01-14T08:00,46.1,67.5,140,7.4,14.9,813,14.9,66,9.4,317,1018.4
2023-01-14T09:00,40.5,59.3,144,8.4,12.8,739,15.5,59,9.8,324,1017.6
2023-01-14T10:00,36.3,53.2,126,19.3,12.3,820,15.6,53,10.8,323,1017.2
2023-01-14T11:00,33.4,48.9,95,36.2,12.2,990,14.9,53,10.4,314,1017.2
2023-01-14T12:00,38.6,55.9,58,56.7,12.4,1301,12.1,56,8.3,304,1017.2
2023-01-14T13:00,44.8,64.5,40,67,12.7,1639,10.5,57,8.9,297,1017.6
2023-01-14T14:00,46.7,67.1,25,75.3,13.2,2045,9.1,58,8,288,1017.8
2023-01-14T15:00,48.1,68.9,12,81.7,13.6,2442,7.4,66,7.6,270,1018.1
2023-01-14T16:00,49.5,71,8,81.7,13.4,2531,6.3,73,7.6,262,1018.2
2023-01-14T17:00,50.5,72.4,8,78.3,12.9,2506,5.9,74,7.6,265,1018.2
2023-01-14T18:00,50.9,73.1,10,71.5,12.2,2369,5.8,70,9.4,272,1018.2
2023-01-14T19:00,49.9,71.9,12,64.8,11.7,2173,5.6,68,9.8,276,1018.2
2023-01-14T20:00,49.5,71.2,16,56.5,11.1,1903,5,67,9.6,283,1018
2023-01-14T21:00,49.9,72.2,20,46.2,10.6,1612,4.1,71,7.6,295,1017.5
2023-01-14T22:00,51.5,74.3,22,38.8,10.5,1471,3.6,74,7.3,290,1017
2023-01-14T23:00,52.6,76.1,25,31.6,10.6,1376,3.2,76,7.6,289,1016.6
2023-01-15T00:00,53.8,77.8,25,29.1,11.1,1473,3,79,6.9,279,1016.2
2023-01-15T01:00,56.5,81.5,18,38.2,11.7,1905,3,80,7.6,289,1016.4
2023-01-15T02:00,64,92.2,9,53.3,12.6,2531,2.6,83,7,291,1017.1
2023-01-15T03:00,74,106.6,10,66.3,13.8,3043,3.7,80,8.6,292,1017.6
2023-01-15T04:00,73.1,104.8,33,63.3,14.9,2883,6.2,74,5.5,281,1018.2
2023-01-15T05:00,65.9,94.5,67,54.2,16.3,2448,8.8,67,4.7,266,1018.4
2023-01-15T06:00,59.6,85.7,110,40.7,17.8,1860,11.3,59,5.2,258,1017.7
2023-01-15T07:00,53.9,77.8,137,29,18.5,1502,13.2,53,6.6,261,1016.7
2023-01-15T08:00,48.1,69.4,161,15.9,19,1152,14.5,47,8.3,272,1015.7
2023-01-15T09:00,41,59.3,171,11.6,19.3,920,15.3,42,10,283,1014.9
2023-01-15T10:00,36.7,53.1,147,26.5,18.5,957,15.4,40,10.2,293,1014
2023-01-15T11:00,35.5,51.2,105,51.9,17.2,1148,14.7,49,6.4,286,1013.7
2023-01-15T12:00,67.3,96.6,50,106.4,20.3,2265,11.1,66,9,254,1013.5
2023-01-15T13:00,95,136,37,124.8,24,3372,9.1,69,10.1,266,1014
2023-01-15T14:00,116.6,167.2,19,150.9,29.2,4944,7.8,75,10.2,288,1014.5
2023-01-15T15:00,129.9,185.8,0,174.9,34.7,6568,7,76,10.2,280,1015
2023-01-15T16:00,135.5,193.7,0,174.9,36,6991,6.7,71,8.3,272,1015.4
2023-01-15T17:00,137.8,197.4,0,165.8,36.1,7020,6.6,63,9,270,1015.9
2023-01-15T18:00,138.8,198.4,0,150.7,35,6657,6.3,62,8.6,272,1016.1
2023-01-15T19:00,134.1,191.9,0,140.6,33.4,6034,5.5,66,7.7,281,1016.1
2023-01-15T20:00,126.2,180.7,0,129.2,31.1,5133,4.9,68,7.4,293,1016.2
2023-01-15T21:00,117.3,168.1,0,113.2,27.8,4013,4.6,68,7.7,298,1016.2
2023-01-15T22:00,109.7,156.9,0,99,25,3338,4.2,68,8.1,291,1016
2023-01-15T23:00,103.1,148.1,1,83.7,22.1,2729,3.6,70,7.6,289,1015.9
2023-01-16T00:00,113.6,163,0,92.8,26.5,3398,2.8,79,7.5,287,1016.3
2023-01-16T01:00,109.2,156.5,0,98.7,26.2,3786,2.9,79,6.7,306,1016.8
2023-01-16T02:00,115.3,165.3,0,106.8,25.9,4328,2.2,84,6.9,309,1017.6
2023-01-16T03:00,134.1,192.3,7,108.9,25.2,4632,3.9,78,6.4,322,1018.4
2023-01-16T04:00,133.2,190.5,40,97.3,24.5,4192,6.6,73,4.5,346,1019.2
2023-01-16T05:00,115.7,166.2,87,78.6,23.7,3401,9.5,64,4,333,1019.8
2023-01-16T06:00,96.6,139.2,141,54.2,22.9,2409,11.9,53,4.8,312,1019.7
2023-01-16T07:00,81,116.6,171,36.7,22.9,1864,13.6,44,5.9,308,1018.8
2023-01-16T08:00,69.8,100.6,195,19.2,23.1,1383,14.7,42,6.2,306,1017.8
2023-01-16T09:00,58.6,84.3,201,12.1,23,1058,15.3,42,7.5,305,1017.1
2023-01-16T10:00,51.5,74,171,29.9,21.8,1160,15.5,41,8.5,306,1016.7
2023-01-16T11:00,51.3,73.8,120,60.7,20.1,1489,14.7,50,6.5,304,1016.6
2023-01-16T12:00,57,81.7,72,86.7,19,1890,11.5,60,8.5,298,1016.7
2023-01-16T13:00,70.8,101.5,56,95.3,18.9,2380,10.2,59,8,306,1017.2
2023-01-16T14:00,77.1,110.4,33,107.6,18.7,3075,8.3,63,10.7,303,1017.4
2023-01-16T15:00,82,117.3,9,118.3,18.6,3790,7.2,66,10,283,1017.9
2023-01-16T16:00,86.4,123.4,3,117.8,19,3988,6.9,69,8,275,1018.1
2023-01-16T17:00,89.9,128.5,2,112.7,19.5,4014,6.6,67,8.4,290,1018.2
2023-01-16T18:00,89.6,128.5,5,102.6,19.6,3804,6.1,65,9.2,312,1018.4
2023-01-16T19:00,85.4,122.5,8,92.9,18.8,3376,5.6,63,9.3,298,1018.2
2023-01-16T20:00,81.3,116.6,13,81.1,17.4,2766,5.3,61,9.4,293,1017.9
2023-01-16T21:00,78.2,112.2,21,65.4,15.8,2078,4.7,62,8.6,292,1017.5
2023-01-16T22:00,77.1,110.6,28,52.3,15.1,1760,4.3,62,8.6,292,1017.2
2023-01-16T23:00,76.6,110.6,35,38.8,14.7,1540,3.9,63,8.6,292,1016.7
2023-01-17T00:00,117.6,168.6,3,94.2,26.2,3237,2.6,77,7.4,317,1017.1
2023-01-17T01:00,120.1,172.8,1,103.4,26.8,3784,1.8,82,8.7,315,1017.3
2023-01-17T02:00,129,185.3,0,116.2,27.5,4548,1,86,9.7,312,1017.7
2023-01-17T03:00,147.1,211.4,10,120.7,27.9,5007,3.4,78,5.6,297,1018.3
2023-01-17T04:00,136.4,196,43,104,27,4432,6.3,71,4.6,288,1019
2023-01-17T05:00,115.3,166.2,88,76.8,25.8,3383,9.4,62,3.3,276,1019.5
2023-01-17T06:00,87.3,126.7,142,44.7,24.1,2136,12,54,4,275,1019.4
2023-01-17T07:00,74,106.9,172,28,23.5,1593,14,46,5.1,278,1018.5
2023-01-17T08:00,65,93.8,197,14.6,23,1200,15.2,41,5.7,288,1017.2
2023-01-17T09:00,56.5,81.3,204,13,22.2,996,16,37,7.4,299,1016.4
2023-01-17T10:00,50.3,72.2,174,32.5,21,1101,16,36,8.7,294,1016.2
2023-01-17T11:00,51.1,73.3,122,64.4,19.4,1414,15.2,47,5.7,288,1016.5
2023-01-17T12:00,70.3,100.6,71,114.1,23.5,2314,13.9,48,6.5,276,1016
2023-01-17T13:00,91.7,131.3,53,131.1,26,3268,11.9,53,7.6,289,1016.5
2023-01-17T14:00,110.6,158.3,27,155.1,29.6,4621,9.5,63,8.9,313,1017.4
2023-01-17T15:00,124.3,177.9,0,177.2,33.2,6038,9.8,60,7.9,317,1017.9
2023-01-17T16:00,131.3,188.1,0,176.3,33.5,6413,10.5,57,6.6,279,1018.6
2023-01-17T17:00,135,193.2,0,166.9,32.9,6457,8,68,6.5,251,1019.1
2023-01-17T18:00,137.8,197.4,0,154.4,31.9,6268,7.8,68,6.8,267,1019.3
2023-01-17T19:00,140.6,200.7,0,150.1,31.5,5954,6.1,75,7.4,299,1019.2
2023-01-17T20:00,143,204.4,0,146.9,31.2,5477,5.1,81,7.9,309,1018.7
2023-01-17T21:00,143.9,205.8,0,142.4,31.1,4928,5.7,78,6.8,302,1018.3
2023-01-17T22:00,146.7,209.5,0,136.7,31.4,4642,4.1,86,8.4,290,1018.4
2023-01-17T23:00,150.9,215.6,0,130.3,32,4418,3.6,87,7.9,300,1018.1
2023-01-18T00:00,212.8,304.5,0,197.4,45.5,8554,3.1,87,8,288,1019.1
2023-01-18T01:00,209.5,299.9,0,212.6,47.2,9070,2.8,87,8.4,290,1019.7
2023-01-18T02:00,214.7,306.4,0,233.6,49.7,9777,2.8,87,7.9,321,1020.5
2023-01-18T03:00,238,339.9,9,238.2,51.1,9831,5.1,79,7.2,354,1021.2
2023-01-18T04:00,244,349.2,56,205.1,49,8467,7.8,72,4.5,14,1021.7
2023-01-18T05:00,194.6,278.5,121,152.4,45.2,6357,10.4,69,2.6,34,1022.2
2023-01-18T06:00,138.8,198.4,192,90.2,41.4,3912,12.6,61,0.8,27,1022.2
2023-01-18T07:00,107.1,153.2,221,58.5,41.2,2852,14.3,51,1.5,284,1021.3
2023-01-18T08:00,86.6,124.3,239,33.3,42.2,2124,15.4,44,3.6,276,1020.2
2023-01-18T09:00,77.3,110.8,234,25.2,43.5,1712,15.7,43,4.7,261,1019
2023-01-18T10:00,75,107.6,197,51.5,44.2,1891,15.8,42,6.9,276,1018.7
2023-01-18T11:00,74.7,107.1,138,97.3,44.7,2447,15,51,5.1,274,1018.5
2023-01-18T12:00,101.7,145.8,82,128.6,43.1,3122,12.8,64,7.3,261,1017.9
2023-01-18T13:00,127.6,182.5,63,146.1,43.8,4026,11,62,7.6,278,1018.1
2023-01-18T14:00,150.4,215.6,35,170.6,44.6,5299,11.3,60,8.6,285,1019
2023-01-18T15:00,152.7,218.4,7,188.4,43.5,6365,11.1,61,8.3,304,1019.6
2023-01-18T16:00,146.7,210,1,178.4,39.5,6123,10.8,63,7.2,323,1020
2023-01-18T17:00,137.4,197,3,156.1,33.6,5350,9.7,71,6.7,306,1020.4
2023-01-18T18:00,126.7,181.1,9,123.7,26.6,4238,9.3,73,7.5,305,1020.6
2023-01-18T19:00,113.2,162.1,16,100.9,23.2,3519,10.2,67,7.6,355,1020.4
2023-01-18T20:00,104.8,149.9,25,77.1,20.6,2776,10.2,64,7.8,347,1020
2023-01-18T21:00,99.7,142.5,34,52.5,18.5,2064,9.3,73,7.1,315,1020.1
2023-01-18T22:00,97.8,140.2,35,40.6,17.9,1789,9.5,70,5.5,302,1020
2023-01-18T23:00,100.8,144.4,34,33.5,18.2,1698,9.4,66,5.8,4,1019.8
2023-01-19T00:00,123.9,177.4,21,58.9,23.2,2665,8.9,74,7.7,28,1019.8
2023-01-19T01:00,137.8,197.4,13,89.1,26.8,3909,8.9,75,6.2,83,1020.1
2023-01-19T02:00,162.5,232.4,2,131.3,31.8,5654,8.2,74,5.2,106,1020.4
2023-01-19T03:00,197.9,283.1,10,160.8,37.2,6935,8.4,76,8.7,120,1021
2023-01-19T04:00,192.8,275.7,51,137.3,39,6122,10.8,69,7.4,141,1021.6
2023-01-19T05:00,145.8,208.6,110,90.8,39.5,4409,13.4,63,1.8,191,1021.9
2023-01-19T06:00,115.7,165.8,176,38.2,39.2,2428,15.4,58,2.5,270,1021.5
2023-01-19T07:00,96.6,138.8,205,20.9,38,1776,17,51,2.9,263,1020.3
2023-01-19T08:00,86.4,124.3,224,12.4,36.1,1439,18,42,7.6,273,1019.6
2023-01-19T09:00,77.5,112.2,220,16,33.1,1299,18.3,39,7.9,300,1018.6
2023-01-19T10:00,68.7,99.9,180,35.4,30.5,1415,18,40,9.3,306,1018.3
2023-01-19T11:00,71.2,103.4,118,65.8,27.7,1731,17.3,45,9,307,1018.6
2023-01-19T12:00,90.1,129.9,66,126.2,37.3,2776,15.4,52,7.4,321,1018.9
2023-01-19T13:00,111.8,161.1,56,131.6,38.2,3411,14.9,51,9.6,347,1019
2023-01-19T14:00,122.9,177,42,139.4,39.5,4315,14,55,5.8,338,1019.3
2023-01-19T15:00,138.8,199.3,25,147.1,40.8,5299,12.8,67,7.4,321,1019.6
2023-01-19T16:00,152.3,218.9,16,148.6,40.8,5648,12.7,68,5.2,282,1020.1
2023-01-19T17:00,160.2,230,10,147.9,40.3,5811,11.9,73,5.4,274,1020.1
2023-01-19T18:00,165.8,238,3,145.6,39.8,5789,11.9,71,4.9,324,1019.7
2023-01-19T19:00,168.1,241.2,1,143.1,39.5,5523,12.6,66,3.1,339,1019.1
2023-01-19T20:00,168.6,242.1,0,139.8,39.3,5082,11.3,73,3.7,101,1018.3
2023-01-19T21:00,170.4,244.9,0,135.4,39.5,4609,10.7,78,4.9,163,1017.9
2023-01-19T22:00,174.6,250.5,0,130.8,39.8,4407,10.8,77,5.9,194,1017.8
2023-01-19T23:00,180.2,258.9,0,125.7,40.2,4285,10.2,83,3.7,259,1017.7
2023-01-20T00:00,158.8,228.2,0,130.5,27,4766,10.2,88,5.5,203,1017.9
2023-01-20T01:00,149.5,215.1,0,126.9,25.5,4886,10.5,83,1.8,349,1017.8
2023-01-20T02:00,148.1,212.3,0,121.6,23.5,5047,10,90,4.3,318,1018.6
2023-01-20T03:00,158.8,228.2,10,110.6,23,4945,10.7,86,3.4,198,1019.2
2023-01-20T04:00,150.4,217,40,97.6,26,4391,10.8,86,5.8,202,1020.3
2023-01-20T05:00,139.7,201.6,81,81.6,31,3576,10.9,85,7,201,1021.3
2023-01-20T06:00,117.6,170.9,127,61.6,35.9,2592,10.7,88,3.9,236,1021.2
2023-01-20T07:00,94.5,138.3,146,48.2,36.6,2092,10.9,87,2.5,270,1020.7
2023-01-20T08:00,81.7,119.7,157,35.8,35.9,1688,11,87,1.3,304,1019.9
2023-01-20T09:00,78.5,115,157,27.1,33.8,1337,11.4,83,3.5,66,1019.4
2023-01-20T10:00,74,108.5,142,31.1,31.4,1250,11.7,84,6.2,80,1019.1
2023-01-20T11:00,69.2,101.3,116,41.3,28.2,1294,11.9,86,8.3,72,1019
2023-01-20T12:00,80.1,116.4,89,48.4,24.9,1383,12.2,83,7.8,77,1019.1
2023-01-20T13:00,93.6,135.5,74,58.2,24.5,1960,11.2,87,9.8,62,1019.6
2023-01-20T14:00,101.7,147.1,52,71.9,23.9,2773,10.4,88,10.8,60,1019.9
2023-01-20T15:00,98.5,142,29,82.7,22.1,3482,9,92,7.1,66,1020.3
2023-01-20T16:00,84.8,122,22,77.8,19.6,3377,8.3,93,8.2,41,1020.5
2023-01-20T17:00,77.8,112,21,66.4,16.3,2953,7.4,94,6.2,36,1020.6
2023-01-20T18:00,77.8,112,20,52.7,12.6,2365,7.1,95,6.4,27,1020.4
2023-01-20T19:00,77.1,110.8,18,48.2,11.1,2054,6.3,97,7.9,16,1020.1
2023-01-20T20:00,72.6,104.3,17,45.6,10.1,1755,6.5,97,6.1,360,1019.9
2023-01-20T21:00,68.5,98.3,16,41.9,9.2,1433,6.5,97,6.8,357,1019.8
2023-01-20T22:00,66.1,94.8,18,36.9,9,1259,6.6,96,9.1,7,1019.5
2023-01-20T23:00,64.5,92.7,20,31.2,9.1,1135,6.4,95,9.5,9,1019.5
2023-01-21T00:00,53.8,77.3,29,21.8,6.9,892,7.1,93,9,5,1019.1
2023-01-21T01:00,58.4,83.8,24,28.2,7.1,1184,7,93,8.7,7,1019.7
2023-01-21T02:00,64,91.7,17,37.4,7.3,1593,6.5,93,7.6,8,1020
2023-01-21T03:00,68,97.6,18,44.7,8.1,1909,7.6,90,8.6,358,1020.3
2023-01-21T04:00,69.2,99.2,34,41.8,9.5,1753,9.7,84,5.4,323,1020.8
2023-01-21T05:00,55.9,80.6,59,34.8,11.3,1400,12.2,76,5.4,318,1021.3
2023-01-21T06:00,43.1,62.9,90,25.8,13.6,984,14.5,67,4.8,312,1020.9
2023-01-21T07:00,39,57,112,19.8,15.2,825,16.1,60,4.7,302,1019.7
2023-01-21T08:00,38.2,55.9,133,13.8,16.9,723,17.2,54,5,291,1018.4
2023-01-21T09:00,37.5,54.8,144,14.1,18.7,721,17.7,50,5.9,284,1017.5
2023-01-21T10:00,36.6,53.3,128,26.4,19.9,843,17.7,50,5.7,288,1016.9
2023-01-21T11:00,35.7,52.2,99,45.3,20.8,1057,17,52,5.7,305,1016.6
2023-01-21T12:00,54.7,79.4,56,82.1,24.8,1747,14.3,70,6.6,315,1016.3
2023-01-21T13:00,75.4,109,46,90.2,26.4,2265,12.4,74,6.9,313,1016.9
2023-01-21T14:00,83.4,120.1,32,101.7,28.6,2997,11.9,75,7.8,304,1017.3
2023-01-21T15:00,87.3,125.3,17,111.2,30.2,3695,11.7,75,8.4,295,1017.7
2023-01-21T16:00,90.6,129.9,12,109,29.5,3767,11.5,76,8.4,295,1018
2023-01-21T17:00,92.4,132.7,10,102.1,27.5,3609,10.7,80,7.5,325,1018
2023-01-21T18:00,88.2,126.7,9,90.9,24.6,3220,9.6,85,6.8,328,1017.8
2023-01-21T19:00,78.9,113.2,9,82.4,22.1,2774,8.3,89,7.4,331,1017.7
2023-01-21T20:00,72.2,103.6,10,72.9,19.4,2201,8,90,6.6,347,1017.2
2023-01-21T21:00,69.2,99.4,12,61.1,16.6,1591,7.5,92,6,343,1016.9
2023-01-21T22:00,69.4,99.4,14,53,15.7,1370,7.5,93,5.9,317,1016.6
2023-01-21T23:00,70.3,101,15,45.5,15.4,1271,7.1,94,7.6,341,1016.4
2023-01-22T00:00,93.8,135,12,51.7,20.9,1741,7.3,95,4,350,1016.8
2023-01-22T01:00,96.9,139.2,10,55.6,19.9,2014,7.8,93,5.4,312,1017.3
2023-01-22T02:00,98.3,141.1,7,61,18.4,2395,8.3,89,8.8,351,1017.4
2023-01-22T03:00,97.8,140.6,14,63.2,17.7,2634,8.6,88,9.2,321,1018.1
2023-01-22T04:00,96.6,138.8,35,57,19.4,2368,10.1,82,6.1,315,1019
2023-01-22T05:00,82,118,64,46.5,22.1,1874,12.8,73,5.6,333,1019.7
2023-01-22T06:00,61.5,88.5,100,33.5,25,1294,15.2,63,7.6,341,1019.4
2023-01-22T07:00,50.8,73.3,124,24.5,25.1,1047,16.7,53,8.8,341,1018.5
2023-01-22T08:00,48.9,70.8,145,15.9,24.4,875,17.5,48,8.3,342,1017.5
2023-01-22T09:00,48.8,70.5,155,15.1,23.6,836,18,44,8.2,345,1017.1
2023-01-22T10:00,48.8,70.5,136,30.1,23.6,1004,18,43,7.4,346,1016.9
2023-01-22T11:00,49.1,71,101,53.8,23.9,1308,17.4,45,6.3,347,1016.7
2023-01-22T12:00,71.5,102.9,46,92,20.7,1928,14.6,62,6.5,341,1016.9
2023-01-22T13:00,89.2,128.1,34,102.2,20.8,2537,13.1,63,8.1,339,1017.3
2023-01-22T14:00,100.4,144.4,18,116.5,20.9,3401,12.2,65,8.4,335,1017.9
2023-01-22T15:00,104.8,150.4,1,128.5,20.8,4264,11.5,68,9,337,1018
2023-01-22T16:00,105.9,152.3,0,126.2,20.8,4440,11,70,9.1,342,1018.4
2023-01-22T17:00,106.4,152.7,0,117.9,20.6,4379,10.5,71,7.9,344,1018.6
2023-01-22T18:00,102.4,147.1,1,104.5,19.9,4048,11.5,66,9.3,344,1018.6
2023-01-22T19:00,94.8,136,4,94.6,18.5,3566,11.5,65,9.5,335,1018.7
2023-01-22T20:00,87.1,125.3,9,83.6,16.6,2906,11.6,62,11.9,335,1018.7
2023-01-22T21:00,80.3,115.7,16,67.9,14.2,2134,11.2,62,10.6,332,1018.6
2023-01-22T22:00,75.4,108.5,23,53.7,12.8,1744,11,61,11.2,360,1018.3
2023-01-22T23:00,71.2,102.4,32,38.2,11.6,1442,10.8,61,10.5,356,1018
2023-01-23T00:00,93.8,135,18,62.2,12.2,2205,10.3,73,11.5,2,1017.9
2023-01-23T01:00,83.8,120.6,17,60.7,11.8,2151,10.4,72,11,341,1018.2
2023-01-23T02:00,77.8,112,17,58.5,11.1,2074,9.1,80,7.5,343,1018.8
2023-01-23T03:00,74.5,107.3,22,54.7,10.6,1941,9.9,78,12.2,358,1019.5
2023-01-23T04:00,77.5,111.3,33,51.2,10.9,1824,11.6,75,8.9,14,1020.2
2023-01-23T05:00,74,106.9,48,47.3,11.6,1689,13,70,7.2,354,1020.6
2023-01-23T06:00,72.9,105.2,72,40.5,12.6,1478,15.2,62,9.5,349,1019.8
2023-01-23T07:00,69.8,101.5,95,31.8,13.2,1255,17,55,9.8,354,1018.9
2023-01-23T08:00,70.8,103.1,122,21.5,13.8,1001,18.2,49,11.4,347,1017.5
2023-01-23T09:00,72.9,106.4,140,15.1,14.2,789,18.8,46,12.6,340,1016.7
2023-01-23T10:00,77.1,112.5,128,22.1,14,824,18.5,48,13.3,327,1016.1
2023-01-23T11:00,83.6,121.5,102,35.3,13.4,963,17.5,52,15.1,322,1015.7
2023-01-23T12:00,77.3,112,70,48,12.6,1063,16,56,15.7,323,1015.6
2023-01-23T13:00,83.8,121.5,61,49.3,12.1,1110,14.3,60,15.2,329,1015.7
2023-01-23T14:00,90.1,130.4,49,51,11.5,1177,13,66,14.5,330,1016.1
2023-01-23T15:00,93.1,135,36,51.9,10.9,1248,12.2,71,14.5,333,1016.2
2023-01-23T16:00,96.4,139.7,32,50.8,10.8,1281,11.5,73,16.3,335,1016.1
2023-01-23T17:00,95.9,138.8,31,48.8,10.8,1301,10.9,73,14.7,343,1016.1
2023-01-23T18:00,94.5,136.9,32,44,10.9,1270,10,74,10.1,343,1015.9
2023-01-23T19:00,88.5,128.1,36,37.8,10.6,1161,9.6,74,10.3,331,1015.7
2023-01-23T20:00,86.4,125.3,41,29.8,10.4,1003,9.3,72,10.1,333,1015.3
2023-01-23T21:00,84.3,122,47,21.4,10.1,843,9.1,71,9.3,324,1015.2
2023-01-23T22:00,83.6,121.1,49,17.4,10.2,770,10,65,10.6,332,1015.1
2023-01-23T23:00,84.1,121.5,50,14.7,10.6,727,9.7,66,9.3,344,1014.9
2023-01-24T00:00,81.5,117.6,35,18.6,8.8,902,8.6,72,11.2,356,1014.6
2023-01-24T01:00,79.6,114.8,27,28.5,9.4,1291,8.6,72,12.3,5,1014.8
2023-01-24T02:00,83.8,120.6,17,42.2,10.3,1841,9.2,69,12.3,3,1015
2023-01-24T03:00,93.6,134.6,13,55.2,11.5,2332,10.1,67,12.3,355,1015.5
2023-01-24T04:00,87.3,125.7,25,55.8,12.1,2283,11.6,65,7.7,307,1016.4
2023-01-24T05:00,91.3,131.3,46,51.8,12.4,2027,13.4,60,8.2,308,1017.1
2023-01-24T06:00,94.5,136.4,78,44.4,13.8,1690,15.1,56,7.7,332,1016.5
2023-01-24T07:00,98.5,142,110,36.4,16.1,1529,16.4,54,5.4,340,1015.7
2023-01-24T08:00,98.7,142.5,146,26.7,19,1387,17.5,51,4.8,347,1014.7
2023-01-24T09:00,98.7,142.5,171,23.3,22,1318,18,48,6.2,353,1013.7
2023-01-24T10:00,100.6,144.8,153,35.7,22.9,1384,18.1,48,6.4,344,1013.2
2023-01-24T11:00,102.2,147.6,115,56,22.9,1532,17.8,48,5.2,348,1013.1
2023-01-24T12:00,105.7,152.3,70,75.2,22.4,1837,15.1,78,5.4,180,1012.9
2023-01-24T13:00,118.5,170.9,56,85.2,22.8,2598,13.3,78,7.2,198,1013.4
2023-01-24T14:00,128.5,185.3,37,99.2,23.2,3673,13.5,77,6.9,189,1013.8
2023-01-24T15:00,131.8,190,17,109.8,22.8,4647,13,78,6.8,198,1014.2
2023-01-24T16:00,126.2,181.6,14,104.8,20.5,4597,13.5,71,3.3,221,1014.6
2023-01-24T17:00,115,165.3,16,93.2,17.4,4157,11.9,84,4.3,24,1015
2023-01-24T18:00,102.9,148.1,19,77.5,13.9,3495,12.2,91,5.5,58,1014.9
2023-01-24T19:00,93.6,134.6,19,68.2,12.7,3082,9.9,100,7.8,68,1014.5
2023-01-24T20:00,90.6,130.4,19,59.2,12.2,2644,10.3,100,5.6,75,1014.5
2023-01-24T21:00,92,132.2,19,50.4,12.3,2196,10.4,100,5.4,90,1014.2
2023-01-24T22:00,93.8,135,18,46.5,12.8,1995,10.5,100,5.9,104,1014.3
2023-01-24T23:00,95.5,137.4,16,44.8,13.6,1886,10.5,100,4.2,121,1014.4
2023-01-25T00:00,103.8,149.9,16,52.8,15.3,2119,10.5,100,2.9,90,1014.3
2023-01-25T01:00,109.7,158.8,13,70.8,17.9,2912,11,99,8.6,57,1015.2
2023-01-25T02:00,123.4,178.8,9,96.1,21.6,4025,11.5,99,7.6,71,1015.8
2023-01-25T03:00,140.6,203,15,113.5,27.1,4812,11.9,99,7.8,77,1016.6
2023-01-25T04:00,112.9,164.4,35,99.2,32,4215,12.4,98,8.2,75,1017.5
2023-01-25T05:00,115.3,167.6,64,70.9,37.2,3018,13.8,89,8.7,95,1018.2
2023-01-25T06:00,119.2,173.2,105,38,42.2,1686,15.5,78,6.4,133,1018.2
